id	text_id	missing_words
68	4	[0,18,40,62,95,115,170,215,252,280,332,355,382,412,438,459,484,509,547,588,623,646,678,710,774,797,828,876,911,941,979,1010,1046,1071,1098,1120,1160,1197,1233,1272,1292,1323,1341,1396,1443,1462,1510,1555,1598,1628,1658,1699,1737,1771,1811,1854,1900,1931,1965,2014,2058,2100,2156,2211,2236,2291,2320,2361,2394,2425,2461,2494,2526,2570,2596,2629,2662,2716,2764,2792,2812,2850,2887,2913,2940,2966,3006,3034,3052,3093,3153,3183,3219,3267,3313,3343,3373,3417,3476,3541,3594,3630,3669,3703,3738,3780,3838,3861,3907,3989,4039,4064,4105,4128,4146,4166,4191,4223,4257,4285,4325,4360,4389,4420]
69	4	[1,20,41,70,96,116,171,216,253,292,333,356,389,416,439,461,485,510,552,589,624,647,679,711,775,801,829,877,912,943,980,1012,1047,1072,1099,1122,1161,1198,1234,1273,1296,1324,1343,1397,1445,1463,1506,1556,1599,1629,1659,1700,1742,1772,1812,1855,1901,1932,1966,2015,2059,2103,2157,2213,2237,2292,2322,2365,2401,2426,2462,2495,2527,2571,2601,2633,2663,2724,2766,2793,2813,2851,2889,2916,2941,2967,3012,3035,3053,3111,3156,3185,3220,3273,3314,3342,3374,3416,3493,3543,3595,3634,3673,3705,3746,3782,3839,3864,3908,3990,4040,4066,4103,4129,4148,4167,4192,4225,4256,4287,4326,4361,4390,4421]
70	4	[2,21,42,71,97,119,172,227,254,293,334,357,391,417,440,467,486,525,553,591,629,648,683,731,776,802,853,878,914,944,981,1013,1048,1081,1101,1123,1162,1199,1235,1274,1297,1325,1344,1398,1447,1480,1512,1557,1602,1635,1660,1701,1743,1774,1813,1858,1902,1933,1975,2016,2060,2108,2163,2214,2242,2293,2321,2370,2403,2427,2463,2496,2528,2572,2603,2641,2664,2728,2772,2794,2816,2852,2890,2917,2942,2968,2998,3036,3059,3112,3157,3187,3221,3274,3317,3349,3375,3415,3501,3544,3596,3635,3674,3706,3747,3781,3840,3862,3909,4017,4041,4065,4106,4130,4150,4168,4197,4226,4259,4286,4330,4362,4398,4422]
71	4	[3,22,45,72,98,129,174,229,255,294,335,358,392,418,441,468,487,526,554,592,631,649,685,732,777,803,855,884,915,945,982,1014,1049,1083,1102,1124,1170,1200,1236,1277,1298,1326,1348,1399,1446,1481,1519,1558,1603,1636,1661,1702,1744,1773,1817,1872,1904,1936,1976,2029,2061,2118,2164,2215,2245,2294,2325,2372,2404,2429,2467,2497,2545,2573,2604,2643,2672,2729,2765,2795,2817,2854,2891,2918,2949,2972,3013,3037,3060,3113,3158,3189,3222,3275,3325,3350,3384,3422,3502,3545,3597,3636,3675,3707,3748,3789,3846,3866,3916,4018,4045,4068,4110,4131,4151,4169,4193,4227,4260,4290,4331,4367,4399,4423]
72	4	[4,23,46,73,99,130,175,230,256,295,339,359,393,420,444,469,488,527,555,593,632,650,686,733,778,804,856,885,916,950,997,1015,1050,1084,1103,1131,1171,1201,1237,1278,1299,1328,1345,1408,1448,1482,1520,1559,1604,1637,1662,1703,1748,1775,1820,1873,1905,1937,1977,2030,2062,2119,2165,2216,2246,2295,2334,2373,2405,2430,2468,2498,2538,2575,2605,2646,2676,2730,2774,2796,2818,2856,2892,2919,2950,2974,3014,3038,3061,3115,3159,3188,3223,3277,3326,3351,3385,3423,3503,3557,3602,3637,3679,3710,3749,3790,3843,3863,3917,3991,4046,4074,4111,4127,4153,4175,4201,4228,4261,4291,4332,4368,4396,4426]
73	4	[5,24,47,74,100,131,176,231,257,297,340,362,394,421,445,472,489,528,556,594,633,658,687,734,779,805,857,886,917,951,998,1016,1051,1085,1104,1132,1172,1202,1242,1279,1300,1329,1349,1410,1450,1483,1521,1562,1605,1638,1663,1704,1749,1781,1821,1874,1906,1938,1978,2031,2063,2120,2172,2217,2250,2296,2329,2371,2406,2431,2469,2500,2546,2578,2606,2647,2687,2732,2773,2799,2819,2857,2894,2920,2951,2973,3016,3039,3062,3118,3160,3191,3224,3289,3327,3354,3386,3424,3507,3558,3604,3638,3681,3711,3753,3791,3847,3868,3918,4019,4047,4075,4112,4132,4149,4176,4198,4229,4262,4292,4334,4366,4400,4427]
74	4	[6,25,48,75,101,138,178,235,258,298,341,363,395,422,446,473,493,529,557,602,634,659,695,750,780,806,859,887,918,952,999,1018,1052,1086,1105,1133,1178,1203,1246,1281,1301,1330,1350,1414,1449,1484,1525,1563,1606,1639,1664,1708,1750,1782,1822,1877,1912,1941,1992,2032,2078,2122,2174,2218,2244,2299,2336,2376,2407,2438,2470,2499,2547,2579,2607,2648,2691,2735,2775,2800,2828,2858,2895,2921,2953,2977,3017,3040,3063,3119,3161,3192,3230,3290,3328,3361,3376,3428,3508,3559,3603,3639,3680,3712,3754,3793,3848,3869,3932,4021,4049,4076,4114,4133,4152,4177,4209,4231,4263,4293,4333,4369,4397,4428]
75	4	[7,26,49,76,102,139,179,239,259,299,342,364,396,423,447,474,495,530,561,603,635,660,696,751,782,807,860,888,923,954,1001,1028,1058,1087,1109,1134,1180,1206,1247,1280,1302,1331,1351,1415,1451,1487,1526,1564,1607,1642,1669,1709,1752,1783,1830,1879,1916,1944,1993,2033,2079,2127,2173,2223,2257,2300,2337,2377,2410,2441,2473,2501,2548,2580,2614,2645,2692,2742,2776,2801,2835,2859,2896,2923,2954,2979,3018,3041,3064,3120,3162,3193,3225,3291,3331,3362,3387,3431,3509,3560,3612,3641,3682,3715,3765,3794,3849,3870,3935,4022,4051,4078,4115,4134,4155,4178,4210,4242,4265,4294,4346,4379,4401,4437]
76	4	[9,27,50,80,103,140,180,240,264,307,343,367,397,424,448,475,496,531,562,604,636,661,697,752,783,808,861,895,924,958,1002,1029,1059,1088,1111,1136,1179,1207,1248,1283,1303,1332,1361,1416,1452,1494,1527,1565,1608,1643,1679,1710,1754,1784,1831,1883,1917,1945,1994,2036,2080,2128,2194,2224,2258,2301,2338,2378,2411,2443,2474,2502,2552,2584,2617,2649,2694,2743,2778,2802,2837,2864,2899,2924,2955,2978,3019,3042,3065,3122,3163,3197,3231,3292,3332,3364,3390,3432,3510,3561,3613,3650,3683,3716,3767,3795,3851,3881,3936,4023,4052,4079,4116,4135,4154,4179,4211,4240,4264,4302,4344,4380,4402]
77	4	[10,29,53,82,105,141,181,241,267,308,344,368,398,425,449,476,497,532,563,606,637,662,701,756,784,809,866,896,925,959,1004,1030,1060,1089,1112,1137,1182,1208,1257,1284,1304,1333,1363,1428,1453,1495,1533,1588,1610,1644,1680,1711,1756,1785,1832,1878,1918,1946,1995,2037,2081,2129,2196,2225,2259,2302,2347,2384,2412,2448,2475,2509,2553,2585,2618,2650,2693,2744,2779,2803,2839,2865,2901,2925,2957,2980,3022,3043,3066,3124,3165,3198,3232,3293,3333,3363,3391,3433,3514,3562,3614,3651,3684,3717,3771,3798,3852,3882,3937,4025,4053,4081,4117,4136,4156,4180,4215,4241,4270,4320,4348,4381,4404]
78	4	[11,30,54,83,106,142,182,245,268,309,347,369,399,426,450,477,499,533,569,607,638,663,702,765,786,818,867,897,929,960,1005,1035,1061,1090,1113,1138,1183,1209,1263,1285,1305,1334,1362,1430,1455,1496,1534,1590,1620,1649,1681,1713,1757,1790,1838,1885,1920,1947,1996,2038,2082,2138,2199,2226,2262,2303,2348,2385,2413,2449,2481,2510,2554,2586,2619,2651,2696,2745,2780,2804,2836,2866,2900,2926,2958,2986,3024,3045,3067,3133,3164,3199,3244,3294,3335,3366,3392,3434,3519,3567,3619,3652,3686,3718,3772,3804,3853,3883,3955,4026,4056,4080,4120,4138,4157,4182,4216,4243,4271,4321,4349,4382,4405]
79	4	[12,31,55,84,107,143,183,246,269,321,348,370,400,428,451,478,500,536,576,608,639,664,703,766,787,821,868,905,930,963,1003,1036,1062,1093,1114,1139,1184,1210,1264,1286,1309,1335,1386,1431,1456,1498,1535,1589,1621,1650,1682,1715,1758,1802,1839,1886,1921,1956,1997,2040,2083,2139,2195,2230,2263,2305,2349,2386,2414,2450,2482,2511,2564,2587,2620,2652,2699,2752,2786,2806,2844,2867,2907,2929,2959,2989,3023,3046,3075,3143,3174,3209,3245,3297,3336,3367,3394,3444,3536,3574,3623,3653,3698,3719,3766,3803,3855,3884,3976,4030,4057,4083,4121,4139,4159,4184,4217,4246,4272,4322,4350,4384,4406]
80	4	[13,32,56,85,108,165,187,247,273,322,349,371,404,430,452,479,501,537,577,611,641,665,704,767,788,823,869,899,932,965,1006,1037,1063,1092,1115,1143,1185,1211,1265,1287,1313,1336,1387,1432,1457,1505,1536,1593,1622,1651,1683,1720,1759,1803,1840,1887,1922,1957,2005,2041,2085,2140,2200,2231,2264,2306,2350,2387,2415,2442,2483,2512,2565,2588,2621,2653,2700,2753,2787,2805,2840,2868,2908,2930,2961,2990,3025,3047,3076,3147,3175,3204,3246,3300,3337,3368,3401,3446,3537,3569,3624,3654,3700,3720,3773,3826,3856,3893,3977,4031,4058,4082,4122,4140,4160,4187,4218,4247,4273,4323,4352,4383,4408]
81	4	[14,33,57,86,109,166,188,248,276,323,350,372,405,431,454,481,502,538,578,615,642,673,706,768,789,824,871,906,931,975,1007,1039,1067,1094,1116,1144,1190,1212,1268,1288,1319,1337,1388,1440,1458,1507,1537,1594,1623,1653,1691,1721,1760,1804,1850,1888,1923,1958,2001,2042,2086,2152,2201,2232,2270,2307,2351,2389,2422,2457,2485,2513,2566,2589,2622,2654,2701,2754,2788,2807,2841,2875,2909,2931,2962,2991,3026,3048,3077,3148,3176,3210,3247,3301,3338,3369,3411,3462,3539,3585,3625,3655,3685,3724,3774,3827,3857,3895,3978,4032,4059,4100,4124,4142,4161,4183,4219,4248,4280,4324,4353,4385,4416]
82	4	[15,35,58,87,110,167,189,249,277,324,351,379,406,432,456,480,503,544,579,616,643,674,707,769,790,825,872,907,937,976,1008,1040,1068,1095,1117,1145,1191,1215,1270,1289,1320,1339,1389,1441,1459,1509,1546,1595,1624,1654,1693,1722,1761,1805,1851,1889,1924,1962,2006,2049,2093,2153,2205,2233,2287,2316,2353,2388,2418,2458,2488,2514,2567,2591,2624,2657,2708,2757,2789,2808,2846,2882,2910,2933,2963,2993,3027,3049,3082,3149,3180,3211,3252,3302,3339,3370,3412,3445,3533,3586,3626,3656,3701,3726,3775,3828,3858,3905,3979,4033,4061,4102,4123,4143,4163,4188,4220,4253,4282,4327,4354,4386,4417]
83	4	[16,38,60,91,111,168,191,250,278,325,352,380,410,433,457,482,504,545,581,617,644,675,708,770,795,826,873,908,939,977,1009,1041,1069,1096,1118,1149,1192,1232,1269,1290,1321,1342,1390,1442,1460,1508,1547,1596,1625,1655,1694,1735,1762,1806,1852,1890,1925,1963,2007,2052,2098,2154,2206,2234,2288,2317,2357,2392,2423,2459,2489,2518,2568,2594,2627,2658,2709,2758,2790,2810,2845,2885,2911,2934,2965,2997,3031,3050,3092,3151,3181,3214,3253,3307,3340,3371,3413,3463,3538,3582,3628,3657,3699,3727,3776,3831,3859,3894,3980,4034,4063,4104,4125,4144,4165,4190,4221,4254,4283,4328,4355,4387,4418]
84	4	[17,39,61,93,114,169,214,251,279,331,353,381,411,437,458,483,508,546,587,622,645,677,709,773,796,827,874,910,940,978,1011,1045,1070,1097,1119,1150,1196,1216,1271,1291,1322,1340,1391,1444,1461,1511,1548,1597,1627,1656,1695,1736,1770,1807,1853,1899,1930,1964,2011,2056,2099,2155,2207,2235,2289,2318,2352,2393,2424,2460,2490,2523,2569,2595,2628,2659,2710,2759,2791,2811,2847,2886,2912,2935,2964,2999,3033,3051,3094,3152,3182,3218,3254,3312,3341,3372,3414,3464,3540,3587,3629,3658,3702,3728,3779,3834,3860,3906,3988,4038,4060,4101,4126,4145,4164,4189,4222,4255,4284,4329,4356,4388,4419]
85	5	[2,40,71,114,155,199,237,260,293,326,349,387,412,448,483,513,558,596,616,635,657,690,714,733,768,785,816,849,874,903,927,966,986,1024,1049,1081,1118,1147,1170,1193,1218,1242,1281,1331,1367,1393,1415,1448,1470,1503,1530,1560,1598,1625,1658,1680,1713,1735,1764,1783,1808,1832,1852,1875,1901,1926,1948,1968,1989,2015,2037,2068,2100,2145,2166,2198,2224,2247,2282,2321,2346,2373,2397,2419,2447,2473,2514,2543,2566,2606,2627,2658,2698,2725,2748,2800,2839,2891,2913,2935,2979,3000,3028,3046,3095,3138,3176,3195,3216,3249,3256,3324,3363,3394,3425,3467,3507,3537,3566,3591,3655,3699,3728,3755,3776,3808,3829,3857,3896,3926,3954,3995,4030,4060,4082,4115,4163,4189,4215,4257,4291,4316,4374,4398,4426,4459,4490,4526,4566,4601,4626]
86	5	[3,41,72,115,157,210,238,263,295,327,352,392,413,450,484,514,559,597,617,638,662,691,717,734,769,787,817,850,875,904,934,967,988,1025,1047,1084,1119,1148,1171,1194,1220,1245,1285,1333,1369,1394,1418,1447,1471,1504,1532,1561,1599,1626,1659,1681,1714,1737,1765,1784,1809,1833,1855,1876,1902,1927,1949,1969,1990,2016,2038,2069,2101,2146,2169,2199,2225,2256,2283,2323,2347,2374,2398,2420,2448,2476,2516,2544,2568,2607,2628,2659,2696,2726,2752,2801,2846,2890,2914,2950,2983,3001,3030,3058,3096,3139,3178,3199,3223,3250,3295,3325,3365,3395,3426,3468,3512,3538,3567,3592,3656,3700,3729,3756,3777,3809,3830,3859,3900,3927,3952,4001,4031,4061,4086,4116,4164,4190,4218,4258,4292,4330,4375,4399,4428,4462,4491,4544,4572,4602,4627]
87	5	[4,42,78,116,158,211,239,266,294,328,353,393,414,451,485,515,568,598,618,639,663,692,718,735,770,796,819,851,876,905,935,968,987,1026,1050,1093,1123,1149,1175,1195,1219,1246,1286,1334,1370,1395,1419,1449,1472,1505,1534,1576,1597,1629,1660,1682,1715,1740,1766,1785,1810,1834,1856,1877,1903,1928,1950,1970,1991,2017,2036,2073,2104,2147,2170,2200,2227,2257,2284,2324,2349,2375,2402,2421,2453,2477,2515,2545,2567,2609,2626,2663,2699,2728,2753,2802,2840,2892,2916,2951,2982,3002,3031,3060,3097,3141,3180,3196,3225,3251,3296,3326,3367,3399,3428,3469,3513,3539,3568,3593,3657,3701,3731,3757,3779,3810,3832,3860,3901,3928,3955,3998,4032,4065,4089,4117,4166,4191,4219,4259,4296,4323,4376,4400,4432,4463,4492,4532,4573,4603,4631]
88	5	[16,43,79,117,159,212,241,269,305,329,354,394,417,452,492,518,569,599,619,640,664,696,719,736,771,797,820,856,877,909,936,970,995,1027,1051,1098,1124,1150,1176,1197,1223,1247,1287,1339,1371,1396,1420,1450,1473,1506,1536,1559,1600,1633,1661,1689,1716,1741,1767,1786,1811,1835,1857,1878,1904,1929,1951,1972,1996,2018,2039,2074,2105,2150,2171,2201,2228,2258,2286,2325,2350,2379,2401,2424,2454,2478,2518,2546,2579,2610,2630,2664,2700,2730,2754,2809,2847,2894,2917,2952,2985,3005,3032,3061,3098,3142,3177,3200,3224,3252,3297,3332,3369,3400,3434,3481,3514,3540,3571,3614,3672,3703,3733,3758,3778,3811,3836,3861,3902,3930,3959,4002,4034,4066,4090,4119,4165,4192,4220,4261,4293,4315,4377,4404,4433,4464,4493,4545,4574,4604,4630]
89	5	[17,50,80,124,164,216,242,270,307,330,356,395,418,455,493,519,570,600,620,641,666,697,720,737,772,795,821,858,880,910,941,971,996,1029,1052,1099,1125,1151,1177,1199,1225,1255,1300,1340,1372,1397,1421,1451,1478,1510,1535,1577,1603,1635,1662,1690,1717,1742,1768,1788,1812,1836,1859,1879,1906,1930,1952,1971,1997,2019,2040,2075,2106,2151,2174,2202,2229,2262,2293,2326,2351,2381,2403,2425,2455,2479,2519,2549,2580,2611,2629,2665,2701,2732,2763,2811,2848,2893,2915,2953,2986,3006,3034,3062,3099,3148,3181,3201,3226,3254,3298,3333,3370,3401,3440,3482,3515,3541,3572,3615,3673,3705,3734,3759,3782,3812,3837,3862,3907,3931,3956,4003,4035,4067,4091,4121,4167,4194,4224,4262,4297,4332,4379,4406,4434,4473,4494,4546,4571,4606,4632]
90	5	[18,51,81,125,165,217,243,271,310,331,372,399,419,456,494,520,571,601,622,642,667,698,721,738,773,798,822,859,881,911,942,972,997,1030,1054,1100,1126,1152,1179,1198,1226,1256,1301,1341,1373,1398,1424,1452,1479,1511,1542,1578,1604,1634,1664,1691,1718,1743,1769,1789,1813,1837,1860,1885,1905,1931,1953,1973,1998,2020,2047,2080,2108,2152,2172,2203,2231,2263,2295,2327,2352,2380,2404,2426,2456,2481,2520,2550,2581,2614,2639,2674,2702,2731,2765,2812,2841,2895,2925,2954,2987,3007,3035,3063,3100,3143,3182,3202,3227,3255,3299,3334,3371,3403,3441,3483,3520,3542,3573,3616,3674,3707,3735,3761,3783,3813,3838,3863,3908,3937,3966,4006,4036,4068,4098,4122,4173,4197,4225,4263,4298,4333,4381,4407,4435,4475,4497,4547,4575,4608,4634]
91	5	[23,52,84,126,166,218,244,272,311,335,373,400,420,457,495,530,575,602,623,645,668,701,722,742,774,799,823,860,883,912,948,973,998,1031,1055,1103,1127,1154,1180,1200,1227,1257,1302,1343,1374,1399,1428,1453,1480,1512,1543,1579,1607,1636,1663,1695,1719,1744,1771,1790,1814,1838,1861,1886,1914,1932,1954,1978,2000,2022,2048,2082,2110,2154,2176,2205,2232,2264,2296,2328,2353,2382,2405,2428,2457,2480,2521,2551,2587,2615,2640,2676,2706,2736,2764,2813,2854,2898,2927,2955,2984,3013,3036,3066,3101,3149,3183,3203,3228,3258,3300,3335,3372,3404,3442,3490,3523,3543,3575,3636,3676,3706,3736,3763,3784,3814,3840,3864,3897,3935,3968,4007,4037,4062,4099,4123,4174,4198,4226,4270,4299,4334,4382,4408,4437,4474,4505,4548,4576,4610,4635]
92	5	[24,58,96,127,169,219,246,274,313,336,374,401,422,458,496,533,576,606,624,646,669,702,723,743,775,800,824,861,884,913,955,974,1003,1033,1056,1106,1128,1155,1181,1201,1229,1259,1309,1350,1375,1400,1430,1454,1481,1513,1544,1582,1609,1637,1669,1698,1720,1745,1772,1792,1815,1839,1862,1887,1915,1933,1955,1974,1999,2023,2056,2081,2112,2155,2177,2206,2233,2266,2297,2331,2354,2383,2406,2437,2458,2491,2522,2552,2588,2616,2641,2675,2707,2737,2768,2818,2864,2899,2932,2963,2988,3010,3037,3067,3102,3150,3184,3198,3229,3259,3305,3345,3373,3413,3443,3491,3524,3545,3576,3637,3683,3712,3737,3764,3786,3815,3844,3866,3909,3932,3971,4008,4038,4070,4100,4127,4175,4199,4234,4275,4300,4341,4383,4412,4438,4476,4498,4550,4586,4609,4636]
93	5	[26,60,97,133,170,220,247,276,314,337,378,402,424,466,497,534,577,607,625,647,671,703,724,744,776,804,826,862,885,914,957,975,1004,1034,1061,1107,1132,1156,1182,1202,1230,1267,1310,1351,1376,1403,1429,1456,1484,1514,1545,1583,1608,1638,1670,1699,1722,1751,1773,1795,1816,1840,1863,1889,1916,1937,1957,1980,2001,2024,2057,2083,2111,2156,2178,2207,2234,2267,2306,2332,2355,2384,2407,2438,2459,2493,2523,2553,2589,2618,2643,2677,2708,2740,2774,2820,2863,2897,2934,2962,2990,3014,3038,3068,3110,3151,3185,3207,3230,3260,3306,3346,3374,3405,3444,3496,3525,3546,3577,3638,3684,3714,3740,3765,3785,3816,3845,3873,3910,3936,3972,4015,4042,4072,4105,4128,4178,4207,4238,4277,4301,4343,4384,4413,4439,4477,4513,4551,4587,4616,4637]
94	5	[27,61,98,134,171,221,248,275,315,340,380,403,432,468,498,535,578,608,626,649,672,704,725,745,777,805,827,863,886,916,958,976,1005,1035,1063,1108,1133,1157,1183,1203,1231,1269,1311,1356,1377,1404,1435,1459,1483,1515,1548,1584,1612,1639,1671,1700,1723,1752,1775,1796,1821,1841,1864,1890,1917,1935,1958,1981,2002,2025,2058,2084,2118,2157,2179,2212,2237,2265,2298,2333,2357,2386,2408,2439,2460,2494,2524,2554,2590,2617,2646,2678,2710,2738,2773,2819,2865,2900,2926,2971,2991,3015,3039,3071,3111,3161,3186,3208,3231,3274,3307,3347,3375,3415,3447,3497,3526,3547,3579,3639,3685,3715,3741,3762,3794,3817,3847,3876,3911,3940,3973,4018,4048,4073,4106,4129,4179,4203,4239,4276,4304,4347,4385,4414,4440,4478,4514,4552,4588,4617]
95	5	[28,62,99,135,172,226,249,283,317,342,379,404,436,467,499,541,579,609,628,650,675,705,726,746,778,806,837,864,888,917,959,978,1006,1036,1062,1109,1134,1158,1184,1205,1232,1270,1314,1357,1385,1405,1436,1460,1489,1520,1546,1588,1610,1640,1672,1703,1724,1753,1774,1797,1818,1842,1865,1891,1919,1939,1959,1982,2003,2026,2059,2089,2124,2159,2180,2213,2238,2269,2308,2337,2356,2385,2409,2440,2461,2495,2525,2555,2594,2619,2647,2683,2712,2741,2779,2824,2866,2904,2930,2972,2992,3020,3040,3070,3120,3162,3187,3209,3232,3282,3308,3348,3378,3414,3448,3498,3527,3548,3581,3640,3686,3716,3738,3766,3801,3818,3846,3877,3912,3941,3967,4020,4050,4071,4107,4130,4180,4210,4240,4278,4305,4342,4386,4415,4443,4481,4515,4553,4593,4618]
96	5	[29,63,104,137,175,227,254,284,318,343,381,405,437,469,505,542,583,610,629,651,676,706,727,753,779,807,843,865,889,918,960,980,1007,1037,1064,1112,1136,1159,1185,1206,1233,1271,1315,1358,1386,1407,1437,1461,1490,1524,1547,1589,1611,1644,1673,1704,1732,1754,1776,1798,1822,1843,1866,1893,1918,1940,1960,1983,2004,2027,2060,2090,2119,2158,2185,2214,2239,2270,2310,2338,2360,2388,2411,2441,2463,2496,2526,2556,2592,2620,2648,2685,2711,2743,2780,2826,2867,2905,2933,2974,2993,3022,3043,3072,3121,3163,3190,3210,3240,3283,3311,3349,3379,3412,3449,3499,3528,3549,3580,3641,3687,3718,3742,3768,3802,3819,3851,3878,3916,3939,3982,4021,4052,4074,4108,4138,4181,4211,4251,4281,4306,4348,4387,4417,4446,4482,4516,4557,4594,4619]
97	5	[30,64,108,138,182,228,255,285,319,344,382,407,438,479,507,543,586,611,630,653,677,709,728,759,780,808,839,866,890,919,961,982,1008,1038,1067,1113,1141,1164,1186,1207,1234,1266,1316,1361,1387,1408,1438,1462,1491,1525,1553,1590,1614,1650,1674,1705,1729,1756,1777,1802,1823,1844,1868,1894,1920,1942,1961,1984,2007,2028,2061,2091,2125,2160,2184,2217,2240,2271,2311,2339,2361,2389,2414,2442,2462,2500,2527,2558,2595,2621,2651,2684,2716,2742,2787,2827,2868,2906,2941,2975,2995,3023,3044,3073,3122,3165,3191,3211,3242,3284,3309,3356,3380,3416,3454,3489,3530,3555,3582,3644,3688,3721,3743,3769,3803,3820,3852,3880,3918,3946,3983,4022,4053,4075,4109,4139,4182,4213,4252,4279,4309,4349,4388,4418,4447,4483,4519,4558,4595,4620]
98	5	[31,67,110,139,192,229,256,286,320,345,383,408,440,480,510,546,587,612,631,654,678,710,729,761,781,809,844,867,891,920,962,979,1009,1039,1070,1114,1142,1165,1187,1208,1235,1272,1326,1362,1388,1411,1443,1463,1492,1526,1554,1591,1615,1651,1675,1706,1728,1757,1778,1804,1824,1848,1869,1895,1921,1941,1962,1985,2006,2030,2062,2092,2126,2161,2186,2220,2241,2277,2312,2340,2362,2390,2415,2443,2464,2502,2528,2559,2597,2622,2652,2688,2717,2744,2793,2828,2869,2909,2936,2961,2994,3024,3045,3087,3128,3164,3192,3212,3241,3285,3310,3357,3381,3417,3456,3500,3529,3562,3586,3646,3689,3723,3744,3770,3804,3825,3848,3881,3917,3947,3984,4026,4054,4077,4110,4140,4183,4214,4254,4282,4311,4369,4394,4419,4448,4484,4521,4559,4596,4621]
115	6	[28,81,158,198,224,274,293,317,356,382,431,465,488,522,567,628,657,679,704,731,754,793,825,855,893,912,938,971,1016,1049,1075,1116,1161,1180,1236,1280,1314,1349,1386,1439,1476,1536,1573,1600,1639,1668,1715,1752,1784,1807,1832,1879,1904,1931,1965,2008,2076,2130,2160,2199,2283,2332,2373,2423,2455,2496,2556,2590,2654,2686,2734,2768,2798,2826,2873,2914,2968,3001,3035,3064,3112,3149]
99	5	[37,68,111,150,196,234,257,287,321,346,384,409,444,477,511,555,588,613,632,655,679,711,730,762,782,810,845,868,892,922,963,983,1010,1041,1071,1115,1143,1166,1190,1209,1237,1273,1328,1363,1389,1412,1444,1464,1496,1527,1555,1592,1616,1652,1676,1707,1733,1758,1779,1793,1825,1850,1870,1897,1922,1945,1965,1986,2008,2034,2063,2093,2128,2162,2192,2221,2242,2278,2315,2341,2363,2392,2416,2444,2465,2503,2529,2560,2598,2623,2653,2689,2718,2745,2794,2836,2870,2910,2918,2976,2997,3027,3047,3069,3135,3166,3188,3213,3243,3286,3317,3358,3382,3418,3455,3504,3531,3563,3587,3647,3690,3724,3750,3771,3805,3826,3853,3879,3919,3951,3989,4027,4057,4076,4112,4161,4185,4216,4243,4283,4310,4370,4395,4420,4449,4480,4523,4564,4597,4622]
100	5	[38,69,112,153,197,235,258,288,324,347,386,410,445,481,506,556,595,614,633,656,688,712,731,763,783,811,846,869,893,923,964,984,1011,1042,1072,1116,1145,1168,1191,1210,1240,1279,1329,1365,1391,1413,1445,1465,1501,1528,1556,1593,1621,1656,1678,1711,1734,1762,1781,1805,1830,1851,1873,1898,1924,1946,1966,1987,2012,2035,2064,2094,2129,2164,2194,2222,2245,2280,2316,2342,2364,2393,2417,2445,2471,2504,2541,2561,2599,2624,2656,2690,2719,2746,2795,2837,2887,2912,2940,2977,2998,3026,3056,3088,3136,3174,3193,3214,3247,3287,3322,3362,3383,3423,3457,3505,3535,3564,3588,3648,3696,3725,3753,3772,3806,3827,3855,3882,3920,3948,3993,4028,4058,4080,4113,4152,4186,4212,4255,4288,4312,4354,4396,4424,4451,4485,4522,4562,4598,4624]
101	5	[39,70,113,154,198,236,259,289,325,348,385,411,446,482,512,557,593,615,634,658,689,713,732,767,784,815,848,871,902,924,965,985,1019,1043,1076,1117,1146,1169,1192,1211,1241,1280,1330,1366,1392,1414,1446,1466,1502,1529,1558,1596,1624,1657,1677,1712,1736,1763,1782,1806,1831,1849,1874,1899,1925,1947,1967,1988,2014,2029,2067,2099,2130,2165,2193,2223,2246,2281,2317,2345,2365,2396,2418,2446,2472,2513,2542,2562,2605,2625,2657,2697,2724,2747,2796,2838,2889,2911,2942,2978,2999,3029,3057,3089,3137,3175,3194,3215,3248,3290,3323,3364,3393,3424,3458,3506,3536,3565,3589,3654,3697,3727,3754,3773,3807,3828,3856,3895,3923,3953,3994,4029,4059,4081,4114,4162,4188,4217,4256,4290,4313,4371,4397,4425,4450,4489,4524,4565,4599,4625]
102	6	[0,44,91,166,205,229,278,301,335,365,399,441,469,495,543,585,632,661,683,713,736,762,798,830,863,897,918,945,984,1020,1053,1082,1125,1165,1189,1252,1290,1318,1360,1390,1453,1494,1542,1586,1606,1648,1679,1722,1762,1792,1812,1848,1883,1910,1943,1974,2012,2080,2137,2166,2260,2291,2341,2383,2431,2462,2528,2562,2602,2666,2693,2741,2773,2803,2836,2885,2926,2972,3008,3046,3083,3123,3154]
103	6	[2,46,92,167,206,236,279,302,340,366,409,442,470,496,544,586,633,662,687,714,739,763,810,831,864,898,922,944,989,1021,1054,1084,1130,1166,1190,1253,1291,1319,1361,1397,1450,1508,1543,1587,1616,1649,1685,1721,1763,1793,1813,1849,1884,1911,1944,1988,2030,2082,2138,2167,2259,2292,2342,2384,2432,2463,2518,2563,2603,2667,2694,2742,2772,2804,2840,2884,2928,2977,3011,3047,3084,3124,3159]
