"","tId","misWords","originales","pred","CLOZE_nPred"
"3735",1,1760,"contara",0,7
"3736",1,1761,"las",0.222222222222222,9
"3737",1,1762,"imagenes",0,11
"3738",1,1763,"que",1,11
"3739",1,1764,"removia",0,5
"3740",1,1765,"en",0.8,5
"3741",1,1766,"mi",0.857142857142857,7
"3742",1,1767,"al",0,8
"3743",1,1768,"decir",0.133333333333333,15
"3744",1,1769,"que",0.666666666666667,6
"3745",1,1770,"ni",0,8
"3746",1,1771,"siquiera",0.461538461538462,13
"3747",1,1772,"el",0,4
"3748",1,1773,"merecia",0,19
"3749",1,1774,"tocar",0,12
"3750",1,1775,"a",0.7,10
"3751",1,1776,"ines",0.2,10
"3752",1,1777,"con",0,3
"3753",1,1778,"la",0,6
"3754",1,1779,"punta",0.0769230769230769,13
"3755",1,1780,"de",0.888888888888889,9
"3756",1,1781,"un",0.0769230769230769,13
"3757",1,1782,"dedo",0.692307692307692,13
"3758",1,1783,"el",0,16
"3759",1,1784,"pobre",0,17
"3760",1,1785,"chico",0.0625,16
"3761",1,1786,"o",0,18
"3762",1,1787,"besar",0,11
"3763",1,1788,"el",0,10
"3764",1,1789,"extremo",0.0714285714285714,14
"3765",1,1790,"de",0.8,10
"3766",1,1791,"sus",0.333333333333333,6
"3767",1,1792,"vestidos",0,15
"3768",1,1793,"la",0,9
"3769",1,1794,"huella",0,7
"3770",1,1795,"de",0.666666666666667,9
"3771",1,1796,"sus",0.454545454545455,11
"3772",1,1797,"pasos",0.0909090909090909,11
"3773",1,1798,"o",0.375,16
"3774",1,1799,"cosas",0,19
"3775",1,1800,"asi",0.133333333333333,15
"3776",1,1801,"despues",0,11
"3777",1,1802,"de",0.272727272727273,11
"3778",1,1803,"una",0,5
"3779",1,1804,"pausa",0.2,5
"3780",1,1805,"la",0,12
"3781",1,1806,"musica",0.1,10
"3782",1,1807,"habia",0,13
"3783",1,1808,"terminado",0.230769230769231,13
"3784",1,1809,"y",0,7
"3785",1,1810,"el",0.25,8
"3786",1,1811,"aparato",0.181818181818182,11
"3787",1,1812,"apago",0,6
"3788",1,1813,"las",0.125,8
"3789",1,1814,"luces",0.8125,16
"3790",1,1815,"aumentando",0,17
"3791",1,1816,"el",0.375,16
"3792",1,1817,"silencio",0.555555555555556,18
"3793",1,1818,"bob",0.181818181818182,11
"3794",1,1819,"dijo",0.4,10
"3795",1,1820,"nada",0,13
"3796",1,1821,"mas",0.25,4
"3797",1,1822,"y",0.5,10
"3798",1,1823,"se",0.785714285714286,14
"3799",1,1824,"fue",0.2,10
"3800",1,1825,"con",0,10
"3801",1,1826,"el",0,3
"3802",1,1827,"andar",0,6
"3803",1,1828,"de",0.555555555555556,9
"3804",1,1829,"siempre",0.181818181818182,11
"3805",1,1830,"seguro",0,19
"3806",1,1831,"ni",0,6
"3807",1,1832,"rapido",0.0666666666666667,15
"3808",1,1833,"ni",0.888888888888889,9
"3809",1,1834,"lento",0.857142857142857,7
"3810",1,1835,"si",0,9
"3811",1,1836,"aquella",0,16
"3812",1,1837,"noche",0.666666666666667,12
"3813",1,1838,"el",0,15
"3814",1,1839,"rostro",0,10
"3815",1,1840,"de",0.615384615384615,13
"3816",1,1841,"ines",0.272727272727273,11
"3817",1,1842,"se",0.0909090909090909,11
"3818",1,1843,"me",0,5
"3819",1,1844,"mostro",0,5
"3820",1,1845,"en",0.428571428571429,7
"3821",1,1846,"las",0,8
"3822",1,1847,"facciones",0,6
"3823",1,1848,"de",0.625,8
"3824",1,1849,"bob",0.384615384615385,13
"3825",1,1850,"si",0,4
"3826",1,1851,"en",0.1,10
"3827",1,1852,"algun",0.0909090909090909,11
"3828",1,1853,"momento",0.875,16
"3829",1,1854,"el",0,13
"3830",1,1855,"fraternal",0,17
"3831",1,1856,"parecido",0.5,16
"3832",1,1857,"pudo",0,18
"3833",1,1858,"aprovechar",0,3
"3834",1,1859,"la",0.333333333333333,6
"3835",1,1860,"trampa",0,9
"3836",1,1861,"de",0.818181818181818,11
"3837",1,1862,"un",0,6
"3838",1,1863,"gesto",0,10
"3839",1,1864,"para",0,15
"3840",1,1865,"darme",0,9
"3841",1,1866,"a",0,7
"3842",1,1867,"ines",0,9
"3843",1,1868,"por",0.0909090909090909,11
"3844",1,1869,"bob",0,16
"3845",1,1870,"fue",0.214285714285714,14
"3846",1,1871,"aquella",0.1,10
"3847",1,1872,"entonces",0,11
"3848",1,1873,"la",0.4,10
"3849",1,1874,"ultima",0,11
"3850",1,1875,"vez",0.736842105263158,19
"3851",1,1876,"que",1,15
"3852",1,1877,"vi",0.166666666666667,12
"3853",1,1878,"a",0.5,10
"3854",1,1879,"la",0,5
"3855",1,1880,"muchacha",0.0769230769230769,13
"3856",1,1881,"es",0,5
"3857",1,1882,"cierto",0.181818181818182,11
"3858",1,1883,"que",0.875,16
"3859",1,1884,"volvi",0,13
"3860",1,1885,"a",0.764705882352941,17
"3861",1,1886,"estar",0,16
"3862",1,1887,"con",0.333333333333333,18
"3863",1,1888,"ella",0.857142857142857,7
"3864",1,1889,"dos",0,10
"3865",1,1890,"noches",0.2,10
"3866",1,1891,"despues",0.0714285714285714,14
"3867",1,1892,"en",0.25,8
"3868",1,1893,"la",0.333333333333333,6
"3869",1,1894,"entrevista",0,8
"3870",1,1895,"habitual",0,13
"3871",1,1896,"y",0,4
"3872",1,1897,"un",0.1,10
"3873",1,1898,"mediodia",0,3
"3874",1,1899,"en",0.166666666666667,6
"3875",1,1900,"un",0,9
"3876",1,1901,"encuentro",0.1,10
"3877",1,1902,"impuesto",0,11
"3878",1,1903,"por",1,6
"3879",1,1904,"mi",0,15
"3880",1,1905,"desesperacion",0,9
"3881",1,1906,"inutil",0,11
"3882",1,1907,"sabiendo",0,7
"3883",1,1908,"de",0,9
"3884",1,1909,"antemano",0.272727272727273,11
"3885",1,1910,"que",0.909090909090909,11
"3886",1,1911,"todo",0,5
"3887",1,1912,"recurso",0,5
"3888",1,1913,"de",0,16
"3889",1,1914,"palabra",0.0526315789473684,19
"3890",1,1915,"y",0,15
"3891",1,1916,"presencia",0,7
"3892",1,1917,"seria",0,12
"3893",1,1918,"inutil",0.4,10
"3894",1,1919,"que",0.0769230769230769,13
"3895",1,1920,"todos",0,8
"3896",1,1921,"mis",0,6
"3897",1,1922,"machacantes",0,8
"3898",1,1923,"ruegos",0,13
"3899",1,1924,"moririan",0,4
"3900",1,1925,"de",0,11
"3901",1,1926,"manera",0,16
"3902",1,1927,"asombrosa",0,13
"3903",1,1928,"como",0.1,10
"3904",1,1929,"si",0.333333333333333,3
"3905",1,1930,"no",0.166666666666667,6
"3906",1,1931,"hubieran",0,9
"3907",1,1932,"sido",0.181818181818182,11
"3908",1,1933,"nunca",0.166666666666667,6
"3909",1,1934,"disueltos",0,15
"3910",1,1935,"en",0.666666666666667,9
"3911",1,1936,"el",0.142857142857143,7
"3912",1,1937,"enorme",0,17
"3913",1,1938,"aire",0,16
"3914",1,1939,"azul",0,18
"3915",1,1940,"de",0.555555555555556,9
"3916",1,1941,"la",0.2,10
"3917",1,1942,"plaza",0.0714285714285714,14
"3918",1,1943,"bajo",0.1,10
"3919",1,1944,"el",0.272727272727273,11
"3920",1,1945,"follaje",0,11
"3921",1,1946,"de",0.6,5
"3922",1,1947,"verde",0,5
"3923",1,1948,"apacible",0,7
"3924",1,1949,"en",0,8
"3925",1,1950,"mitad",0,10
"3926",1,1951,"de",1,6
"3927",1,1952,"la",0.75,8
"3928",1,1953,"buena",0,13
"3929",1,1954,"estacion",0,4
"3930",1,1955,"las",0.1,10
"3931",1,1956,"pequenas",0,3
"3932",1,1957,"y",0,6
"3933",1,1958,"rapidas",0,9
"3934",1,1959,"partes",0,10
"3935",1,1960,"del",0,11
"3936",1,1961,"rostro",0.0625,16
"3937",1,1962,"de",0.578947368421053,19
"3938",1,1963,"ines",0.166666666666667,6
"3939",1,1964,"que",0.0769230769230769,13
"3940",1,1965,"me",0.333333333333333,9
"3941",1,1966,"habia",0,6
"3942",1,1967,"mostrado",0.111111111111111,9
"3943",1,1968,"aquella",0,15
"3944",1,1969,"noche",0.6,10
"3945",1,1970,"bob",0.0909090909090909,11
"3946",1,1971,"aunque",0,11
"3947",1,1972,"dirigidas",0,10
"3948",1,1973,"contra",0,5
"3949",1,1974,"mi",0.6,5
"3950",1,1975,"unidas",0,7
"3951",1,1976,"a",0,8
"3952",1,1977,"la",0.166666666666667,6
"3953",1,1978,"agresion",0,8
"3954",1,1979,"participaban",0,13
"3955",1,1980,"del",0.25,4
"3956",1,1981,"entusiasmo",0.1,10
"3957",1,1982,"y",0,3
"3958",1,1983,"el",0.166666666666667,6
"3959",1,1984,"candor",0,9
"3960",1,1985,"de",0.6,10
"3961",1,1986,"la",0.5,6
"3962",1,1987,"muchacha",0.0833333333333333,12
"3963",1,1988,"pero",0.0769230769230769,13
"3964",1,1989,"como",0,9
"3965",1,1990,"hablar",0,6
"3966",1,1991,"a",0,9
"3967",1,1992,"ines",0,10
"3968",1,1993,"como",0,11
"3969",1,1994,"tocarla",0,5
"3970",1,1995,"convencerla",0,5
"3971",1,1996,"a",0,13
"3972",1,1997,"traves",0,16
"3973",1,1998,"de",0.769230769230769,13
"3974",1,1999,"la",0,7
"3975",1,2000,"repentina",0,17
"3976",1,2001,"mujer",0,16
"3977",1,2002,"apatica",0,18
"3978",1,2003,"de",0,8
"3979",1,2004,"las",0,6
"3980",1,2005,"dos",0,8
"3981",1,2006,"ultimas",0.0769230769230769,13
"3982",1,2007,"entrevistas",0,4
"3983",1,2008,"como",0.3,10
"3984",1,2009,"reconocerla",0,3
"3985",1,2010,"o",0,6
"3986",1,2011,"siquiera",0,9
"3987",1,2012,"evocarla",0,10
"3988",1,2013,"mirando",0,10
"3989",1,2014,"a",0.428571428571429,14
"3990",1,2015,"la",0.2,10
"3991",1,2016,"mujer",0.272727272727273,11
"3992",1,2017,"de",0.0625,16
"3993",1,2018,"largo",0.0526315789473684,19
"3994",1,2019,"cuerpo",0,15
"3995",1,2020,"rigido",0,12
"3996",1,2021,"en",0,10
"3997",1,2022,"el",0,6
"3998",1,2023,"sillon",0.0769230769230769,13
"3999",1,2024,"de",0.555555555555556,9
"4000",1,2025,"su",0,10
"4001",1,2026,"casa",0.538461538461538,13
"4002",1,2027,"y",0,11
"4003",1,2028,"en",0.166666666666667,6
"4004",1,2029,"el",0.333333333333333,9
"4005",1,2030,"banco",0,11
"4006",1,2031,"de",0.8,10
"4007",1,2032,"la",0.8,5
"4008",1,2033,"plaza",0.9375,16
"4009",1,2034,"de",0.4,5
"4010",1,2035,"una",0.142857142857143,7
"4011",1,2036,"igual",0,8
"4012",1,2037,"rigidez",0,6
"4013",1,2038,"resuelta",0,8
"4014",1,2039,"y",0.0769230769230769,13
"4015",1,2040,"mantenida",0,4
"4016",1,2041,"en",0.2,10
"4017",1,2042,"las",0,3
"4018",1,2043,"dos",0,6
"4019",1,2044,"distintas",0,13
"4020",1,2045,"horas",0,17
"4021",1,2046,"y",0,16
"4022",1,2047,"los",0,9
"4023",1,2048,"dos",0.2,10
"4024",1,2049,"parajes",0,6
"4025",1,2050,"la",0.0769230769230769,13
"4026",1,2051,"mujer",0.388888888888889,18
"4027",1,2052,"de",0.1,10
"4028",1,2053,"cuello",0.0714285714285714,14
"4029",1,2054,"tenso",0.1,10
"4030",1,2055,"los",0,10
"4031",1,2056,"ojos",0.25,12
"4032",1,2057,"hacia",0,11
"4033",1,2058,"delante",0,9
"4034",1,2059,"la",0.666666666666667,6
"4035",1,2060,"boca",0.25,16
"4036",1,2061,"muerta",0,9
"4037",1,2062,"las",0.105263157894737,19
"4038",1,2063,"manos",0.733333333333333,15
"4039",1,2064,"plantadas",0,10
"4040",1,2065,"en",0.363636363636364,11
"4041",1,2066,"el",0.2,10
"4042",1,2067,"regazo",0.6,5
"4043",1,2068,"yo",0,5
"4044",1,2069,"la",0,7
"4045",1,2070,"miraba",0.272727272727273,11
"4046",1,2071,"y",0,13
"4047",1,2072,"era",0,16
"4048",1,2073,"no",0,13
"4049",1,2074,"sabia",0,8
"4050",1,2075,"que",0.941176470588235,17
"4051",1,2076,"era",0.0625,16
"4052",1,2077,"no",0.388888888888889,18
"4053",1,2078,"todo",0,6
"4054",1,2079,"el",0.125,8
"4055",1,2080,"aire",0,10
"4056",1,2081,"que",0.0769230769230769,13
"4057",1,2082,"la",0,4
"4058",1,2083,"estaba",0,10
"4059",1,2084,"rodeando",0.666666666666667,3
"4060",1,2085,"nunca",0.0714285714285714,14
"4061",1,2086,"supe",0.1,10
"4062",1,2087,"cual",0,10
"4063",1,2088,"fue",0.727272727272727,11
"4064",1,2089,"la",0.25,16
"4065",1,2090,"anecdota",0,6
"4066",1,2091,"elegida",0,9
"4067",1,2092,"por",0.7,10
"4068",1,2093,"bob",0,6
"4069",1,2094,"para",0.692307692307692,13
"4070",1,2095,"aquello",0,9
"4071",1,2096,"en",0,6
"4072",1,2097,"todo",0,9
"4073",1,2098,"caso",0.272727272727273,11
"4074",1,2099,"estoy",0,19
"4075",1,2100,"seguro",0.666666666666667,15
"4076",1,2101,"de",0.333333333333333,12
"4077",1,2102,"que",1,10
"4078",1,2103,"no",0.6,5
"4079",1,2104,"mintio",0,5
"4080",1,2105,"de",0.142857142857143,7
"4081",1,2106,"que",0.75,8
"4082",1,2107,"entonces",0,6
"4083",1,2108,"nada",0,8
"4084",1,2109,"ni",0.0769230769230769,13
"4085",1,2110,"ines",0,10
"4086",1,2111,"podia",0.153846153846154,13
"4087",1,2112,"hacerlo",0,11
"4088",1,2113,"mentir",0,16
"4089",1,2114,"no",0.0769230769230769,13
"4090",1,2115,"vi",0,16
"4091",1,2116,"mas",0,17
"4092",1,2117,"a",0.5,4
"4093",1,2118,"ines",0.333333333333333,3
"4094",1,2119,"ni",0.2,10
"4095",1,2120,"tampoco",0,6
"4096",1,2121,"a",0.777777777777778,9
"4097",1,2122,"su",0.0555555555555556,18
"4098",1,2123,"forma",0,10
"4099",1,2124,"vacia",0,14
"4100",1,2125,"y",0,10
"4101",1,2126,"endurecida",0,10
"4102",1,2127,"supe",0.1,10
"4103",1,2128,"que",0.636363636363636,11
"4104",1,2129,"se",0.666666666666667,6
"4105",1,2130,"caso",0.0769230769230769,13
"4106",1,2131,"y",0,9
"4107",1,2132,"que",1,6
"4108",1,2133,"no",0,9
"4109",1,2134,"vive",0,11
"4110",1,2135,"ya",0,10
"4111",1,2136,"en",0.8,5
"4112",1,2137,"buenos",0,5
"4113",1,2138,"aires",1,7
"4114",1,2139,"por",0.125,8
"4115",1,2140,"entonces",0,6
"4116",1,2141,"en",0.125,8
"4117",1,2142,"medio",0,13
"4118",1,2143,"del",0.0625,16
"4119",1,2144,"odio",0,19
"4120",1,2145,"y",0.0666666666666667,15
"4121",1,2146,"del",0,4
"4122",1,2147,"sufrimiento",0.1,10
"4123",1,2148,"me",0.333333333333333,3
"4124",1,2149,"gustaba",0,6
"4125",1,2150,"imaginar",0.111111111111111,9
"4126",1,2151,"a",0,10
"4127",1,2152,"bob",0.384615384615385,13
"4128",1,2153,"imaginando",0,6
"4129",1,2154,"mis",0,9
"4130",1,2155,"hechos",0,6
"4131",1,2156,"y",0.111111111111111,9
"4132",1,2157,"eligiendo",0,11
"4133",1,2158,"la",0,12
"4134",1,2159,"cosa",0.0769230769230769,13
"4135",1,2160,"justa",0,10
"4136",1,2161,"o",0,10
"4137",1,2162,"el",0.2,5
"4138",1,2163,"conjunto",0,5
"4139",1,2164,"de",0.571428571428571,7
"4140",1,2165,"cosas",0.6875,16
"4141",1,2166,"que",0.454545454545455,11
"4142",1,2167,"fue",0,13
"4143",1,2168,"capaz",0,17
"4144",1,2169,"de",0.875,16
"4145",1,2170,"matarme",0,18
"4146",1,2171,"en",0,10
"4147",1,2172,"ines",0,8
"4148",1,2173,"y",0.166666666666667,6
"4149",1,2174,"matarla",0,8
"4150",1,2175,"a",0.615384615384615,13
"4151",1,2176,"ella",0.5,4
"4152",1,2177,"para",0,10
"4153",1,2178,"mi",0.333333333333333,3
"4154",1,2179,"ahora",0.0714285714285714,14
"4155",1,2180,"hace",0.1,10
"4156",1,2181,"cerca",0,10
"4157",1,2182,"de",0.833333333333333,6
"4158",1,2183,"un",0.444444444444444,9
"4159",1,2184,"ano",0,10
"4160",1,2185,"que",1,6
"4161",1,2186,"veo",0,13
"4162",1,2187,"a",0.444444444444444,9
"4163",1,2188,"bob",0.666666666666667,9
"4164",1,2189,"casi",0,6
"4165",1,2190,"diariamente",0,11
"4166",1,2191,"en",0.3,10
"4167",1,2192,"el",0.4,5
"4168",1,2193,"mismo",0,11
"4169",1,2194,"cafe",0,16
"4170",1,2195,"rodeado",0,19
"4171",1,2196,"de",1,5
"4172",1,2197,"la",0,7
"4173",1,2198,"misma",0.625,8
"4174",1,2199,"gente",0.833333333333333,6
"4175",1,2200,"cuando",0.125,8
"4176",1,2201,"nos",0.0769230769230769,13
"4177",1,2202,"presentaron",0,4
"4178",1,2203,"hoy",0,10
"4179",1,2204,"se",0.0666666666666667,15
"4180",1,2205,"llama",0.0833333333333333,12
"4181",1,2206,"roberto",0.7,10
"4182",1,2207,"comprendi",0,3
"4183",1,2208,"que",0.666666666666667,6
"4184",1,2209,"el",0.153846153846154,13
"4185",1,2210,"pasado",0,16
"4186",1,2211,"no",0,11
"4187",1,2212,"tiene",0,13
"4188",1,2213,"tiempo",0.1,10
"4189",1,2214,"y",0.117647058823529,17
"4190",1,2215,"el",0.222222222222222,9
"4191",1,2216,"ayer",0,10
"4192",1,2217,"se",0,6
"4193",1,2218,"junta",0,13
"4194",1,2219,"alli",0,9
"4195",1,2220,"con",0.333333333333333,6
"4196",1,2221,"la",0.111111111111111,9
"4197",1,2222,"fecha",0,11
"4198",1,2223,"de",0.5,10
"4199",1,2224,"diez",0,16
"4200",1,2225,"anos",0,18
"4201",1,2226,"atras",0.214285714285714,14
"4202",1,2227,"algun",0,5
"4203",1,2228,"gastado",0,5
"4204",1,2229,"rastro",0,7
"4205",1,2230,"de",0.625,8
"4206",1,2231,"ines",0,6
"4207",1,2232,"habia",0,8
"4208",1,2233,"aun",0,13
"4209",1,2234,"en",0.25,4
"4210",1,2235,"su",0.5,10
"4211",1,2236,"cara",0,3
"4212",1,2237,"y",0,6
"4213",1,2238,"un",0,9
"4214",1,2239,"movimiento",0,10
"4215",1,2240,"de",0.666666666666667,6
"4216",1,2241,"la",0,10
"4217",1,2242,"boca",0.2,10
"4218",1,2243,"de",0,11
"4219",1,2244,"bob",0,9
"4220",1,2245,"alcanzo",0,13
"4221",1,2246,"para",0.5,6
"4222",1,2247,"que",0.222222222222222,9
"4223",1,2248,"yo",0.181818181818182,11
"4224",1,2249,"volviera",0,10
"4225",1,2250,"a",0.933333333333333,15
"4226",1,2251,"ver",0.105263157894737,19
"4227",1,2252,"el",0,15
"4228",1,2253,"alargado",0,12
"4229",1,2254,"cuerpo",0.2,10
"4230",1,2255,"de",0.538461538461538,13
"4231",1,2256,"la",0,11
"4232",1,2257,"muchacha",0.0625,16
"4233",1,2258,"sus",0.0769230769230769,13
"4234",1,2259,"calmosos",0,5
"4235",1,2260,"y",0.2,5
"4236",1,2261,"desenvueltos",0,17
"4237",1,2262,"pasos",0.0625,16
"4238",1,2263,"y",0,18
"4239",1,2264,"para",0,7
"4240",1,2265,"que",0.5,8
"4241",1,2266,"los",0,6
"4242",1,2267,"mismos",0.125,8
"4243",1,2268,"inalterados",0,10
"4244",1,2269,"ojos",0.357142857142857,14
"4245",1,2270,"azules",0.4,10
"4246",1,2271,"volvieran",0,13
"4247",1,2272,"a",0.6,10
"4248",1,2273,"mirarme",0.272727272727273,11
"4249",1,2274,"bajo",0,15
"4250",1,2275,"un",0,4
"4251",1,2276,"flojo",0,15
"4252",1,2277,"peinado",0.1,10
"4253",1,2278,"que",0.333333333333333,3
"4254",1,2279,"cruzaba",0,6
"4255",1,2280,"y",0,9
"4256",1,2281,"sujetaba",0,10
"4257",1,2282,"una",0,6
"4258",1,2283,"cinta",0,13
"4259",1,2284,"roja",0.125,8
"4260",1,2285,"ausente",0.0526315789473684,19
"4261",1,2286,"y",0,6
"4262",1,2287,"perdida",0,9
"4263",1,2288,"para",0,11
"4264",1,2289,"siempre",0.416666666666667,12
"4265",1,2290,"podia",0,10
"4266",1,2291,"conservarse",0.0769230769230769,13
"4267",1,2292,"viviente",0,11
"4268",1,2293,"e",0,10
"4269",1,2294,"intacta",0.4,5
"4270",1,2295,"definitivamente",0,5
"4271",1,2296,"inconfundible",0,7
"4272",1,2297,"identica",0,8
"4273",1,2298,"a",1,6
"4274",1,2299,"lo",0,8
"4275",1,2300,"esencial",0,13
"4276",1,2301,"suyo",0,4
"4277",1,2302,"pero",0,10
"4278",1,2303,"era",0,3
"4279",1,2304,"trabajoso",0,6
"4280",1,2305,"escarbar",0,9
"4281",1,2306,"en",0.5,10
"4282",1,2307,"la",0.333333333333333,6
"4283",1,2308,"cara",0,13
"4284",1,2309,"las",0,16
"4285",1,2310,"palabras",0,13
"4286",1,2311,"y",0.176470588235294,17
"4287",1,2312,"los",0.375,8
"4288",1,2313,"gestos",0.166666666666667,6
"4289",1,2314,"de",0.444444444444444,9
"4290",1,2315,"roberto",0.1875,16
"4291",1,2316,"para",0.181818181818182,11
"4292",1,2317,"encontrar",0.1,10
"4293",1,2318,"a",0.4,5
"4294",1,2319,"bob",0,7
"4295",1,2320,"y",0,5
"4296",1,2321,"poder",0,8
"4297",1,2322,"odiarlo",0,6
"4298",1,2323,"la",0,8
"4299",1,2324,"tarde",0,13
"4300",1,2325,"del",0,4
"4301",1,2326,"primer",0,18
"4302",1,2327,"encuentro",0.3,10
"4303",1,2328,"espere",0,14
"4304",1,2329,"durante",0.1,10
"4305",1,2330,"horas",0.1,10
"4306",1,2331,"a",0.181818181818182,11
"4307",1,2332,"que",0.5,10
"4308",1,2333,"se",0.2,15
"4309",1,2334,"quedara",0,19
"4310",1,2335,"solo",0.466666666666667,15
"4311",1,2336,"o",0,12
"4312",1,2337,"saliera",0,3
"4313",1,2338,"para",0,6
"4314",1,2339,"hablarle",0,9
"4315",1,2340,"y",0.1,10
"4316",1,2341,"golpearlo",0,6
"4317",1,2342,"quieto",0,10
"4318",1,2343,"y",0.153846153846154,13
"4319",1,2344,"silencioso",0.0909090909090909,11
"4320",1,2345,"espiando",0,16
"4321",1,2346,"a",0.230769230769231,13
"4322",1,2347,"veces",0,17
"4323",1,2348,"su",0,16
"4324",1,2349,"cara",0.25,8
"4325",1,2350,"o",0,13
"4326",1,2351,"evocando",0,6
"4327",1,2352,"a",0.222222222222222,9
"4328",1,2353,"ines",0,5
"4329",1,2354,"en",0.545454545454545,11
"4330",1,2355,"las",0,10
"4331",1,2356,"ventanas",0,5
"4332",1,2357,"brillantes",0,7
"4333",1,2358,"del",0.25,8
"4334",1,2359,"cafe",0,18
"4335",1,2360,"compuse",0,6
"4336",1,2361,"manosamente",0,8
"4337",1,2362,"las",0,10
"4338",1,2363,"frases",0.0714285714285714,14
"4339",1,2364,"del",0.1,10
"4340",1,2365,"insulto",0,13
"4341",1,2366,"y",0,4
"4342",1,2367,"encontre",0,10
"4343",1,2368,"el",0,10
"4344",1,2369,"paciente",0,11
"4345",1,2370,"tono",0,15
"4346",1,2371,"con",0,3
"4347",1,2372,"que",0.315789473684211,19
"4348",1,2373,"iba",0,15
"4349",1,2374,"a",0.916666666666667,12
"4350",1,2375,"decirselas",0,6
"4351",1,2376,"elegi",0,9
"4352",1,2377,"el",0.3,10
"4353",1,2378,"sitio",0,10
"4354",1,2379,"de",0,6
"4355",1,2380,"su",0,13
"4356",1,2381,"cuerpo",0,11
"4357",1,2382,"donde",0.25,16
"4358",1,2383,"dar",0,13
"4359",1,2384,"el",0.75,8
"4360",1,2385,"primer",0.333333333333333,6
"4361",1,2386,"golpe",0.846153846153846,13
"4362",1,2387,"pero",0.333333333333333,9
"4363",1,2388,"se",0,11
"4364",1,2389,"fue",0.294117647058824,17
"4365",1,2390,"al",0.1,10
"4366",1,2391,"anochecer",0,5
"4367",1,2392,"acompanado",0,5
"4368",1,2393,"por",0.142857142857143,7
"4369",1,2394,"tres",0,8
"4370",1,2395,"amigos",0.166666666666667,6
"4371",1,2396,"y",0.125,8
"4372",1,2397,"resolvi",0,16
"4373",1,2398,"esperar",0,13
"4374",1,2399,"como",0,4
"4375",1,2400,"habia",0.1,10
"4376",1,2401,"esperado",0.333333333333333,3
"4377",1,2402,"el",0,18
"4378",1,2403,"anos",0,10
"4379",1,2404,"atras",0.0714285714285714,14
"4380",1,2405,"la",0.1,10
"4381",1,2406,"noche",0.181818181818182,11
"4382",1,2407,"propicia",0,10
"4383",1,2408,"en",0,6
"4384",1,2409,"que",0.4,15
"4385",1,2410,"estuviera",0.0526315789473684,19
"4386",1,2411,"solo",0.75,12
"4387",1,2412,"cuando",0.0666666666666667,15
"4388",1,2413,"volvi",0,10
"4389",1,2414,"a",0.384615384615385,13
"4390",1,2415,"verlo",0.777777777777778,9
"4391",1,2416,"cuando",0,10
"4392",1,2417,"iniciamos",0,6
"4393",1,2418,"esta",0,13
"4394",1,2419,"segunda",0,8
"4395",1,2420,"amistad",0,6
"4396",1,2421,"que",0,9
"4397",1,2422,"espero",0,11
"4398",1,2423,"no",0.4,10
"4399",1,2424,"terminara",0,5
"4400",1,2425,"ya",0,5
"4401",1,2426,"nunca",0.142857142857143,7
"4402",1,2427,"deje",0,11
"4403",1,2428,"de",0.8125,16
"4404",1,2429,"pensar",0.307692307692308,13
"4405",1,2430,"en",0.941176470588235,17
"4406",1,2431,"toda",0,16
"4407",1,2432,"forma",0,18
"4408",1,2433,"de",0.4,10
"4409",1,2434,"ataque",0,8
"4410",1,2435,"quedo",0,6
"4411",1,2436,"resuelto",0.0714285714285714,14
"4412",1,2437,"que",0.375,8
"4413",1,2438,"no",0.153846153846154,13
"4414",1,2439,"le",0,4
"4415",1,2440,"hablaria",0.1,10
"4416",1,2441,"jamas",0,3
"4417",1,2442,"de",0.666666666666667,6
"4418",1,2443,"ines",0.333333333333333,9
"4419",1,2444,"ni",0.5,10
"4420",1,2445,"del",0,6
"4421",1,2446,"pasado",0.1,10
"4422",1,2447,"y",0.0769230769230769,13
"4423",1,2448,"que",0.125,8
"4424",1,2449,"en",0.1,10
"4425",1,2450,"silencio",0,11
"4426",1,2451,"yo",0.0666666666666667,15
"4427",1,2452,"mantendria",0,6
"4428",1,2453,"todo",0,9
"4429",1,2454,"aquello",0,11
"4430",1,2455,"viviente",0.0526315789473684,19
"4431",1,2456,"dentro",0.1,10
"4432",1,2457,"de",0.6,5
"4433",1,2458,"mi",0.8,5
"4434",1,2459,"nada",0,7
"4435",1,2460,"mas",0.25,8
"4436",1,2461,"que",0.333333333333333,6
"4437",1,2462,"esto",0,15
"4438",1,2463,"hago",0,12
"4439",1,2464,"casi",0,10
"4440",1,2465,"todas",0,8
"4441",1,2466,"las",0.769230769230769,13
"4442",1,2467,"tardes",0.25,4
"4443",1,2468,"frente",0.1,10
"4444",1,2469,"a",0.538461538461538,13
"4445",1,2470,"roberto",0,11
"4446",1,2471,"y",0.1875,16
"4447",1,2472,"las",0,3
"4448",1,2473,"caras",0,6
"4449",1,2474,"familiares",0,9
"4450",1,2475,"del",0,10
"4451",1,2476,"cafe",0.0769230769230769,13
"4452",1,2477,"mi",0,17
"4453",1,2478,"odio",0.0625,16
"4454",1,2479,"se",0.166666666666667,18
"4455",1,2480,"conservara",0,6
"4456",1,2481,"calido",0,13
"4457",1,2482,"y",0.25,8
"4458",1,2483,"nuevo",0,6
"4459",1,2484,"mientras",0,9
"4460",1,2485,"pueda",0.0909090909090909,11
"4461",1,2486,"seguir",0.2,10
"4462",1,2487,"viviendo",0.2,5
